Folder,EventName,InternalEventName,EventDate,TicketType,Quantity,ItemPrice,Price
0 - Features,Darkest Hour,Darkest Hour,"Dec 25, 2017 2:30:00 PM",Student,1,7.50,7.50
0 - Features,Darkest Hour,Darkest Hour,"Dec 25, 2017 5:00:00 PM",Adult,20,8.25,165
0 - Features,Darkest Hour,Darkest Hour,"Dec 25, 2017 5:00:00 PM",Comp,1,0,0
0 - Features,Darkest Hour,Darkest Hour,"Dec 25, 2017 5:00:00 PM",Member,1,0,0
0 - Features,Darkest Hour,Darkest Hour,"Dec 25, 2017 5:00:00 PM",Senior Citizen,17,7.50,127.50
0 - Features,Darkest Hour,Darkest Hour,"Dec 25, 2017 5:00:00 PM",Student,5,7.50,37.50
0 - Features,Darkest Hour,Darkest Hour,"Dec 25, 2017 7:30:00 PM",Adult,4,9.75,39
0 - Features,Darkest Hour,Darkest Hour,"Dec 25, 2017 7:30:00 PM",Member,1,0,0
0 - Features,Darkest Hour,Darkest Hour,"Dec 25, 2017 7:30:00 PM",Senior Citizen,6,8,48
0 - Features,Darkest Hour,Darkest Hour,"Dec 25, 2017 7:30:00 PM",Student,5,8.25,41.25
0 - Features,Darkest Hour,Darkest Hour,"Dec 26, 2017 5:00:00 PM",Adult,24,8.25,198
0 - Features,Darkest Hour,Darkest Hour,"Dec 26, 2017 5:00:00 PM",Senior Citizen,21,7.50,157.50
0 - Features,Darkest Hour,Darkest Hour,"Dec 26, 2017 5:00:00 PM",Student,2,7.50,15
0 - Features,Darkest Hour,Darkest Hour,"Dec 26, 2017 7:30:00 PM",Adult,9,9.75,87.75
0 - Features,Darkest Hour,Darkest Hour,"Dec 26, 2017 7:30:00 PM",Senior Citizen,9,8,72
0 - Features,Darkest Hour,Darkest Hour,"Dec 27, 2017 5:00:00 PM",Adult,9,8.25,74.25
0 - Features,Darkest Hour,Darkest Hour,"Dec 27, 2017 5:00:00 PM",Senior Citizen,11,7.50,82.50
0 - Features,Darkest Hour,Darkest Hour,"Dec 27, 2017 5:00:00 PM",Student,1,7.50,7.50
0 - Features,Darkest Hour,Darkest Hour,"Dec 27, 2017 7:30:00 PM",Adult,10,9.75,97.50
0 - Features,Darkest Hour,Darkest Hour,"Dec 27, 2017 7:30:00 PM",Senior Citizen,2,8,16
0 - Features,Darkest Hour,Darkest Hour,"Dec 27, 2017 7:30:00 PM",Student,2,8.25,16.50
0 - Features,Darkest Hour,Darkest Hour,"Dec 28, 2017 5:00:00 PM",Adult,20,8.25,165
0 - Features,Darkest Hour,Darkest Hour,"Dec 28, 2017 5:00:00 PM",Senior Citizen,18,7.50,135
0 - Features,Darkest Hour,Darkest Hour,"Dec 28, 2017 7:30:00 PM",Adult,19,9.75,185.25
0 - Features,Darkest Hour,Darkest Hour,"Dec 28, 2017 7:30:00 PM",Senior Citizen,13,8,104
0 - Features,Darkest Hour,Darkest Hour,"Dec 28, 2017 7:30:00 PM",Student,4,8.25,33
0 - Features,Darkest Hour,Darkest Hour,"Dec 29, 2017 5:00:00 PM",Adult,8,8.25,66
0 - Features,Darkest Hour,Darkest Hour,"Dec 29, 2017 5:00:00 PM",Senior Citizen,6,7.50,45
0 - Features,Darkest Hour,Darkest Hour,"Dec 29, 2017 5:00:00 PM",Student,1,7.50,7.50
0 - Features,Darkest Hour,Darkest Hour,"Dec 29, 2017 7:30:00 PM",Adult,9,9.75,87.75
0 - Features,Darkest Hour,Darkest Hour,"Dec 29, 2017 7:30:00 PM",Senior Citizen,5,8,40
0 - Features,Darkest Hour,Darkest Hour,"Dec 29, 2017 7:30:00 PM",Student,3,8.25,24.75
0 - Features,Darkest Hour,Darkest Hour,"Dec 30, 2017 12:00:00 PM",Adult,10,8.25,82.50
0 - Features,Darkest Hour,Darkest Hour,"Dec 30, 2017 12:00:00 PM",Senior Citizen,4,7.50,30
0 - Features,Darkest Hour,Darkest Hour,"Dec 30, 2017 2:30:00 PM",Adult,15,8.25,123.75
0 - Features,Darkest Hour,Darkest Hour,"Dec 30, 2017 2:30:00 PM",Member,1,0,0
0 - Features,Darkest Hour,Darkest Hour,"Dec 30, 2017 2:30:00 PM",Senior Citizen,16,7.50,120
0 - Features,Darkest Hour,Darkest Hour,"Dec 30, 2017 2:30:00 PM",Student,6,7.50,45
0 - Features,Darkest Hour,Darkest Hour,"Dec 30, 2017 5:00:00 PM",Adult,27,8.25,222.75
0 - Features,Darkest Hour,Darkest Hour,"Dec 30, 2017 5:00:00 PM",Senior Citizen,13,7.50,97.50
0 - Features,Darkest Hour,Darkest Hour,"Dec 30, 2017 5:00:00 PM",Student,2,7.50,15
0 - Features,Darkest Hour,Darkest Hour,"Dec 30, 2017 7:30:00 PM",Adult,27,9.75,263.25
0 - Features,Darkest Hour,Darkest Hour,"Dec 30, 2017 7:30:00 PM",Senior Citizen,18,8,144
0 - Features,Darkest Hour,Darkest Hour,"Dec 30, 2017 7:30:00 PM",Student,7,8.25,57.75
0 - Features,Darkest Hour,Darkest Hour,"Dec 31, 2017 12:00:00 PM",Adult,5,8.25,41.25
0 - Features,Darkest Hour,Darkest Hour,"Dec 31, 2017 12:00:00 PM",Senior Citizen,2,7.50,15
0 - Features,Darkest Hour,Darkest Hour,"Dec 31, 2017 12:00:00 PM",Student,1,7.50,7.50
0 - Features,Darkest Hour,Darkest Hour,"Dec 31, 2017 2:30:00 PM",Adult,23,8.25,189.75
0 - Features,Darkest Hour,Darkest Hour,"Dec 31, 2017 2:30:00 PM",Senior Citizen,16,7.50,120
0 - Features,Darkest Hour,Darkest Hour,"Dec 31, 2017 2:30:00 PM",Student,3,7.50,22.50
0 - Features,Darkest Hour,Darkest Hour,"Dec 31, 2017 5:00:00 PM",Adult,25,8.25,206.25
0 - Features,Darkest Hour,Darkest Hour,"Dec 31, 2017 5:00:00 PM",Child,1,6.50,6.50
0 - Features,Darkest Hour,Darkest Hour,"Dec 31, 2017 5:00:00 PM",Senior Citizen,18,7.50,135
0 - Features,Darkest Hour,Darkest Hour,"Dec 31, 2017 5:00:00 PM",Student,4,7.50,30
0 - Features,Darkest Hour,Darkest Hour,"Jan 1, 2018 12:00:00 PM",Adult,5,8.25,41.25
0 - Features,Darkest Hour,Darkest Hour,"Jan 1, 2018 12:00:00 PM",Senior Citizen,5,7.50,37.50
0 - Features,Darkest Hour,Darkest Hour,"Jan 1, 2018 2:30:00 PM",Adult,10,8.25,82.50
0 - Features,Darkest Hour,Darkest Hour,"Jan 1, 2018 2:30:00 PM",Child,3,6.50,19.50
0 - Features,Darkest Hour,Darkest Hour,"Jan 1, 2018 2:30:00 PM",Member,3,0,0
0 - Features,Darkest Hour,Darkest Hour,"Jan 1, 2018 2:30:00 PM",Senior Citizen,12,7.50,90
0 - Features,Darkest Hour,Darkest Hour,"Jan 1, 2018 2:30:00 PM",Student,2,7.50,15
0 - Features,Darkest Hour,Darkest Hour,"Jan 1, 2018 5:00:00 PM",Adult,1,8.25,8.25
0 - Features,Darkest Hour,Darkest Hour,"Jan 1, 2018 5:00:00 PM",Senior Citizen,3,7.50,22.50
0 - Features,Darkest Hour,Darkest Hour,"Jan 1, 2018 7:30:00 PM",Adult,5,9.75,48.75
0 - Features,Darkest Hour,Darkest Hour,"Jan 4, 2018 5:00:00 PM",Adult,6,8.25,49.50
0 - Features,Darkest Hour,Darkest Hour,"Jan 4, 2018 5:00:00 PM",Senior Citizen,10,7.50,75
0 - Features,Darkest Hour,Darkest Hour,"Jan 4, 2018 7:30:00 PM",Adult,13,9.75,126.75
0 - Features,Darkest Hour,Darkest Hour,"Jan 4, 2018 7:30:00 PM",Member,3,0,0
0 - Features,Darkest Hour,Darkest Hour,"Jan 4, 2018 7:30:00 PM",Senior Citizen,2,8,16
0 - Features,Darkest Hour,Darkest Hour,"Jan 4, 2018 7:30:00 PM",Student,1,8.25,8.25
0 - Features,Daughters of the Dust,Daughters of the Dust,"Feb 20, 2017 7:00:00 PM",Adult,33,9.75,321.75
0 - Features,Daughters of the Dust,Daughters of the Dust,"Feb 20, 2017 7:00:00 PM",Child,1,6.50,6.50
0 - Features,Daughters of the Dust,Daughters of the Dust,"Feb 20, 2017 7:00:00 PM",Senior Citizen,23,8,184
0 - Features,Daughters of the Dust,Daughters of the Dust,"Feb 20, 2017 7:00:00 PM",Student,28,8.25,231
0 - Features,Denial,Denial,"Oct 21, 2016 4:45:00 PM",Adult,1,8.25,8.25
0 - Features,Denial,Denial,"Oct 21, 2016 4:45:00 PM",Member,2,0,0
0 - Features,Denial,Denial,"Oct 21, 2016 4:45:00 PM",Senior Citizen,4,7.50,30
0 - Features,Denial,Denial,"Oct 21, 2016 7:15:00 PM",Adult,9,9.75,87.75
0 - Features,Denial,Denial,"Oct 21, 2016 7:15:00 PM",Senior Citizen,10,8,80
0 - Features,Denial,Denial,"Oct 22, 2016 4:45:00 PM",Adult,2,8.25,16.50
0 - Features,Denial,Denial,"Oct 22, 2016 4:45:00 PM",Senior Citizen,9,7.50,67.50
0 - Features,Denial,Denial,"Oct 22, 2016 4:45:00 PM",Student,3,7.50,22.50
0 - Features,Denial,Denial,"Oct 22, 2016 7:15:00 PM",Adult,13,9.75,126.75
0 - Features,Denial,Denial,"Oct 22, 2016 7:15:00 PM",Senior Citizen,15,8,120
0 - Features,Denial,Denial,"Oct 22, 2016 7:15:00 PM",Student,2,8.25,16.50
0 - Features,Denial,Denial,"Oct 23, 2016 1:00:00 PM",Adult,2,8.25,16.50
0 - Features,Denial,Denial,"Oct 23, 2016 1:00:00 PM",Senior Citizen,3,7.50,22.50
0 - Features,Denial,Denial,"Oct 23, 2016 3:30:00 PM",Adult,6,8.25,49.50
0 - Features,Denial,Denial,"Oct 23, 2016 3:30:00 PM",Senior Citizen,4,7.50,30
0 - Features,Denial,Denial,"Oct 23, 2016 3:30:00 PM",Student,2,7.50,15
0 - Features,Denial,Denial,"Oct 24, 2016 4:30:00 PM",Adult,5,8.25,41.25
0 - Features,Denial,Denial,"Oct 24, 2016 4:30:00 PM",Senior Citizen,3,7.50,22.50
0 - Features,Denial,Denial,"Oct 24, 2016 4:30:00 PM",Student,1,7.50,7.50
0 - Features,Denial,Denial,"Oct 25, 2016 4:45:00 PM",Senior Citizen,3,7.50,22.50
0 - Features,Denial,Denial,"Oct 25, 2016 7:15:00 PM",Adult,9,9.75,87.75
0 - Features,Denial,Denial,"Oct 25, 2016 7:15:00 PM",Member,1,0,0
0 - Features,Denial,Denial,"Oct 25, 2016 7:15:00 PM",Senior Citizen,6,8,48
0 - Features,Denial,Denial,"Oct 25, 2016 7:15:00 PM",Student,1,8.25,8.25
0 - Features,Denial,Denial,"Oct 26, 2016 4:45:00 PM",Adult,1,8.25,8.25
0 - Features,Denial,Denial,"Oct 26, 2016 4:45:00 PM",Senior Citizen,2,7.50,15
0 - Features,Denial,Denial,"Oct 26, 2016 7:15:00 PM",Senior Citizen,2,8,16
0 - Features,Denial,Denial,"Oct 27, 2016 4:45:00 PM",Adult,2,8.25,16.50
0 - Features,Denial,Denial,"Oct 27, 2016 4:45:00 PM",Senior Citizen,3,7.50,22.50
0 - Features,Denial,Denial,"Oct 27, 2016 4:45:00 PM",Student,2,7.50,15
0 - Features,Denial,Denial,"Oct 27, 2016 7:15:00 PM",Adult,6,9.75,58.50
0 - Features,Denial,Denial,"Oct 27, 2016 7:15:00 PM",Senior Citizen,9,8,72
0 - Features,Denial,Denial,"Oct 27, 2016 7:15:00 PM",Student,2,8.25,16.50
0 - Features,Denial,Denial,"Oct 28, 2016 5:00:00 PM",Adult,2,8.25,16.50
0 - Features,Denial,Denial,"Oct 28, 2016 5:00:00 PM",Senior Citizen,9,7.50,67.50
0 - Features,Denial,Denial,"Oct 28, 2016 5:00:00 PM",Student,1,7.50,7.50
0 - Features,Denial,Denial,"Oct 29, 2016 5:00:00 PM",Adult,7,8.25,57.75
0 - Features,Denial,Denial,"Oct 29, 2016 5:00:00 PM",Senior Citizen,8,7.50,60
0 - Features,Denial,Denial,"Oct 29, 2016 5:00:00 PM",Student,1,7.50,7.50
0 - Features,Denial,Denial,"Oct 30, 2016 3:30:00 PM",Adult,4,8.25,33
0 - Features,Denial,Denial,"Oct 30, 2016 3:30:00 PM",Member,1,0,0
0 - Features,Denial,Denial,"Oct 30, 2016 3:30:00 PM",Senior Citizen,5,7.50,37.50
0 - Features,Denial,Denial,"Oct 30, 2016 3:30:00 PM",Student,3,7.50,22.50
0 - Features,Denial,Denial,"Oct 31, 2016 5:00:00 PM",Senior Citizen,1,7.50,7.50
0 - Features,Denial,Denial,"Nov 1, 2016 5:00:00 PM",Senior Citizen,5,7.50,37.50
0 - Features,Denial,Denial,"Nov 1, 2016 5:00:00 PM",Student,2,7.50,15
0 - Features,Denial,Denial,"Nov 2, 2016 3:30:00 PM",Adult,1,8.25,8.25
0 - Features,Denial,Denial,"Nov 2, 2016 3:30:00 PM",Senior Citizen,4,7.50,30
0 - Features,Denial,Denial,"Nov 3, 2016 5:00:00 PM",Adult,4,8.25,33
0 - Features,Denial,Denial,"Nov 3, 2016 5:00:00 PM",Senior Citizen,5,7.50,37.50
0 - Features,Denial,Denial,"Nov 3, 2016 5:00:00 PM",Student,1,7.50,7.50
0 - Features,Disobedience,Disobedience,"Jun 8, 2018 7:30:00 PM",Adult,18,10,180
0 - Features,Disobedience,Disobedience,"Jun 8, 2018 7:30:00 PM",Member,1,0,0
0 - Features,Disobedience,Disobedience,"Jun 8, 2018 7:30:00 PM",Senior Citizen,16,8.25,132
0 - Features,Disobedience,Disobedience,"Jun 8, 2018 7:30:00 PM",Student,3,8.50,25.50
0 - Features,Disobedience,Disobedience,"Jun 9, 2018 7:30:00 PM",Adult,25,10,250
0 - Features,Disobedience,Disobedience,"Jun 9, 2018 7:30:00 PM",Comp,1,0,0
0 - Features,Disobedience,Disobedience,"Jun 9, 2018 7:30:00 PM",Senior Citizen,20,8.25,165
0 - Features,Disobedience,Disobedience,"Jun 9, 2018 7:30:00 PM",Student,5,8.50,42.50
0 - Features,Disobedience,Disobedience,"Jun 10, 2018 12:00:00 PM",Adult,8,8.75,70
0 - Features,Disobedience,Disobedience,"Jun 10, 2018 12:00:00 PM",Senior Citizen,2,8,16
0 - Features,Disobedience,Disobedience,"Jun 10, 2018 5:00:00 PM",Adult,10,8.75,87.50
0 - Features,Disobedience,Disobedience,"Jun 10, 2018 5:00:00 PM",Senior Citizen,7,8,56
0 - Features,Disobedience,Disobedience,"Jun 10, 2018 5:00:00 PM",Student,5,8,40
0 - Features,Disobedience,Disobedience,"Jun 11, 2018 7:30:00 PM",Adult,15,10,150
0 - Features,Disobedience,Disobedience,"Jun 11, 2018 7:30:00 PM",Comp,2,0,0
0 - Features,Disobedience,Disobedience,"Jun 11, 2018 7:30:00 PM",Member,2,0,0
0 - Features,Disobedience,Disobedience,"Jun 11, 2018 7:30:00 PM",Senior Citizen,2,8.25,16.50
0 - Features,Disobedience,Disobedience,"Jun 11, 2018 7:30:00 PM",Student,5,8.50,42.50
0 - Features,Disobedience,Disobedience,"Jun 12, 2018 5:00:00 PM",Adult,5,8.75,43.75
0 - Features,Disobedience,Disobedience,"Jun 12, 2018 5:00:00 PM",Senior Citizen,14,8,112
0 - Features,Disobedience,Disobedience,"Jun 12, 2018 5:00:00 PM",Student,1,8,8
0 - Features,Disobedience,Disobedience,"Jun 14, 2018 8:50:00 PM",Adult,17,10,170
0 - Features,Disobedience,Disobedience,"Jun 14, 2018 8:50:00 PM",Senior Citizen,3,8.25,24.75
0 - Features,Disobedience,Disobedience,"Jun 14, 2018 8:50:00 PM",Student,6,8.50,51
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 2, 2016 5:00:00 PM",Adult,8,8.25,66
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 2, 2016 5:00:00 PM",Senior Citizen,3,7.50,22.50
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 2, 2016 5:00:00 PM",Student,1,7.50,7.50
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 2, 2016 7:30:00 PM",Adult,72,9.75,702
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 2, 2016 7:30:00 PM",Senior Citizen,15,8,120
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 2, 2016 7:30:00 PM",Student,32,8.25,264
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 3, 2016 2:30:00 PM",Adult,9,8.25,74.25
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 3, 2016 2:30:00 PM",Comp,1,0,0
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 3, 2016 2:30:00 PM",Member,2,0,0
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 3, 2016 2:30:00 PM",Senior Citizen,11,7.50,82.50
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 3, 2016 2:30:00 PM",Student,1,7.50,7.50
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 3, 2016 5:00:00 PM",Adult,20,8.25,165
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 3, 2016 5:00:00 PM",Member,4,0,0
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 3, 2016 5:00:00 PM",Senior Citizen,3,7.50,22.50
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 3, 2016 5:00:00 PM",Student,4,7.50,30
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 3, 2016 7:30:00 PM",Adult,67,9.75,653.25
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 3, 2016 7:30:00 PM",Member,1,0,0
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 3, 2016 7:30:00 PM",Senior Citizen,17,8,136
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 3, 2016 7:30:00 PM",Student,17,8.25,140.25
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 4, 2016 2:30:00 PM",Adult,41,8.25,338.25
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 4, 2016 2:30:00 PM",Member,1,0,0
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 4, 2016 2:30:00 PM",Senior Citizen,7,7.50,52.50
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 4, 2016 2:30:00 PM",Student,10,7.50,75
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 4, 2016 5:00:00 PM",Adult,30,8.25,247.50
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 4, 2016 5:00:00 PM",Member,4,0,0
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 4, 2016 5:00:00 PM",Senior Citizen,13,7.50,97.50
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 4, 2016 5:00:00 PM",Student,4,7.50,30
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 4, 2016 7:30:00 PM",Adult,40,9.75,390
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 4, 2016 7:30:00 PM",Senior Citizen,11,8,88
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 4, 2016 7:30:00 PM",Student,21,8.25,173.25
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 5, 2016 5:00:00 PM",Adult,32,8.25,264
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 5, 2016 5:00:00 PM",Senior Citizen,21,7.50,157.50
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 5, 2016 5:00:00 PM",Student,3,7.50,22.50
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 5, 2016 7:30:00 PM",Adult,27,9.75,263.25
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 5, 2016 7:30:00 PM",Member,2,0,0
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 5, 2016 7:30:00 PM",Senior Citizen,8,8,64
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 5, 2016 7:30:00 PM",Student,9,8.25,74.25
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 6, 2016 5:00:00 PM",Adult,9,8.25,74.25
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 6, 2016 5:00:00 PM",Senior Citizen,4,7.50,30
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 6, 2016 7:30:00 PM",Adult,13,9.75,126.75
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 6, 2016 7:30:00 PM",Senior Citizen,2,8,16
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 6, 2016 7:30:00 PM",Student,6,8.25,49.50
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 7, 2016 5:00:00 PM",Adult,3,8.25,24.75
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 7, 2016 5:00:00 PM",Senior Citizen,5,7.50,37.50
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 7, 2016 5:00:00 PM",Student,2,7.50,15
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 7, 2016 7:30:00 PM",Adult,30,9.75,292.50
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 7, 2016 7:30:00 PM",Senior Citizen,5,8,40
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 7, 2016 7:30:00 PM",Student,8,8.25,66
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 8, 2016 4:30:00 PM",Adult,7,8.25,57.75
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 8, 2016 4:30:00 PM",Senior Citizen,2,7.50,15
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 8, 2016 4:30:00 PM",Student,1,7.50,7.50
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 8, 2016 6:30:00 PM",Adult,16,9.75,156
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 8, 2016 6:30:00 PM",Senior Citizen,2,8,16
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 8, 2016 6:30:00 PM",Student,3,8.25,24.75
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 9, 2016 5:00:00 PM",Adult,2,8.25,16.50
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 9, 2016 5:00:00 PM",Comp,1,0,0
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 9, 2016 5:00:00 PM",Senior Citizen,2,7.50,15
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 9, 2016 7:30:00 PM",Adult,23,9.75,224.25
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 9, 2016 7:30:00 PM",Senior Citizen,5,8,40
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 9, 2016 7:30:00 PM",Student,11,8.25,90.75
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 10, 2016 2:30:00 PM",Adult,5,8.25,41.25
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 10, 2016 2:30:00 PM",Senior Citizen,6,7.50,45
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 10, 2016 2:30:00 PM",Student,3,7.50,22.50
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 10, 2016 5:00:00 PM",Adult,12,8.25,99
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 10, 2016 5:00:00 PM",Senior Citizen,3,7.50,22.50
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 10, 2016 5:00:00 PM",Student,11,7.50,82.50
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 10, 2016 7:30:00 PM",Adult,47,9.75,458.25
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 10, 2016 7:30:00 PM",Comp,2,0,0
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 10, 2016 7:30:00 PM",Senior Citizen,11,8,88
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 10, 2016 7:30:00 PM",Student,7,8.25,57.75
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 11, 2016 2:30:00 PM",Adult,10,8.25,82.50
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 11, 2016 2:30:00 PM",Senior Citizen,5,7.50,37.50
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 11, 2016 2:30:00 PM",Student,2,7.50,15
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 11, 2016 5:00:00 PM",Adult,15,8.25,123.75
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 11, 2016 5:00:00 PM",Senior Citizen,4,7.50,30
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 11, 2016 5:00:00 PM",Student,2,7.50,15
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 11, 2016 7:30:00 PM",Adult,18,9.75,175.50
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 11, 2016 7:30:00 PM",Senior Citizen,1,8,8
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 11, 2016 7:30:00 PM",Student,6,8.25,49.50
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 12, 2016 5:00:00 PM",Adult,2,8.25,16.50
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 12, 2016 5:00:00 PM",Senior Citizen,2,7.50,15
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 12, 2016 5:00:00 PM",Student,1,7.50,7.50
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 12, 2016 7:30:00 PM",Adult,18,9.75,175.50
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 12, 2016 7:30:00 PM",Comp,1,0,0
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 13, 2016 5:00:00 PM",Adult,6,8.25,49.50
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 13, 2016 5:00:00 PM",Senior Citizen,3,7.50,22.50
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 13, 2016 5:00:00 PM",Student,1,7.50,7.50
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 13, 2016 7:30:00 PM",Adult,9,9.75,87.75
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 13, 2016 7:30:00 PM",Senior Citizen,2,8,16
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 14, 2016 5:00:00 PM",Adult,2,8.25,16.50
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 14, 2016 7:30:00 PM",Adult,10,9.75,97.50
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 14, 2016 7:30:00 PM",Member,2,0,0
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 14, 2016 7:30:00 PM",Senior Citizen,4,8,32
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 14, 2016 7:30:00 PM",Student,6,8.25,49.50
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 15, 2016 5:00:00 PM",Adult,4,8.25,33
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 15, 2016 5:00:00 PM",Comp,1,0,0
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 15, 2016 5:00:00 PM",Senior Citizen,3,7.50,22.50
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 15, 2016 5:00:00 PM",Student,2,7.50,15
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 15, 2016 7:30:00 PM",Adult,20,9.75,195
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 15, 2016 7:30:00 PM",Senior Citizen,1,8,8
0 - Features,Don't Think Twice,Don't Think Twice,"Sep 15, 2016 7:30:00 PM",Student,5,8.25,41.25
0 - Features,Echo In The Canyon,Echo In The Canyon,"Aug 9, 2019 7:30:00 PM",Adult,13,10,130
0 - Features,Echo In The Canyon,Echo In The Canyon,"Aug 9, 2019 7:30:00 PM",Comp,3,0,0
0 - Features,Echo In The Canyon,Echo In The Canyon,"Aug 9, 2019 7:30:00 PM",Senior Citizen,10,8.25,82.50
0 - Features,Echo In The Canyon,Echo In The Canyon,"Aug 9, 2019 7:30:00 PM",Student,1,8.50,8.50
0 - Features,Echo In The Canyon,Echo In The Canyon,"Aug 10, 2019 12:00:00 PM",Adult,4,8.75,35
0 - Features,Echo In The Canyon,Echo In The Canyon,"Aug 10, 2019 12:00:00 PM",Comp,1,0,0
